host_common_name	host_subject_id	sample_type	collection_timestamp	SampleID	latitude	longitude	study	Plant_ID	Site	Age	Compartment	From	Experiment	Cultivar	LatinName
Rice	NA	NA	NA	Arb16.65	NA	NA	domestication	NA	Arbuckle	NA	Rhizoplane	A	Weeds	M206	Oryza sativa
Rice	NA	NA	NA	Arb16.72	NA	NA	domestication	NA	Arbuckle	NA	Rhizoplane	A	Weeds	M206	Oryza sativa
Rice	NA	NA	NA	Arb16.75	NA	NA	domestication	NA	Arbuckle	NA	Rhizoplane	A	Weeds	M206	Oryza sativa
Rice	NA	NA	NA	Arb16.78	NA	NA	domestication	NA	Arbuckle	NA	Rhizoplane	A	Weeds	M206	Oryza sativa
Rice	NA	NA	NA	Arb16.81	NA	NA	domestication	NA	Arbuckle	NA	Endosphere	A	Weeds	M206	Oryza sativa
Rice	NA	NA	NA	Arb16.88	NA	NA	domestication	NA	Arbuckle	NA	Endosphere	A	Weeds	M206	Oryza sativa
Rice	NA	NA	NA	Arb16.91	NA	NA	domestication	NA	Arbuckle	NA	Endosphere	A	Weeds	M206	Oryza sativa
Rice	NA	NA	NA	Arb16.94	NA	NA	domestication	NA	Arbuckle	NA	Endosphere	A	Weeds	M206	Oryza sativa
Sedge	NA	NA	NA	Arw.1	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.2	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.3	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.4	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.5	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.6	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Cyperus iria
Mudplantain	NA	NA	NA	Arw.7	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.8	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.9	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.10	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.11	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.12	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Heteranthera limosa
Redstem	NA	NA	NA	Arw.13	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.14	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.15	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.16	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.17	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.18	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	Wild	Ammania sp.
Sedge	NA	NA	NA	Arw.19	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.20	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.21	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.22	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Cyperus iria
Sedge	NA	NA	NA	Arw.23	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Cyperus iria
Redstem	NA	NA	NA	Arw.24	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Ammania sp.
Mudplantain	NA	NA	NA	Arw.25	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.26	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.27	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.28	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.29	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Heteranthera limosa
Mudplantain	NA	NA	NA	Arw.30	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Heteranthera limosa
Redstem	NA	NA	NA	Arw.31	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.32	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.33	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Ammania sp.
Redstem	NA	NA	NA	Arw.34	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Ammania sp.
Sedge	NA	NA	NA	Arw.35	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Cyperus iria
Redstem	NA	NA	NA	Arw.36	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	Wild	Ammania sp.
Rice	NA	NA	NA	Arw.37	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	CLXL745	Oryza sativa
Rice	NA	NA	NA	Arw.38	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	CLXL745	Oryza sativa
Rice	NA	NA	NA	Arw.39	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	CLXL745	Oryza sativa
Rice	NA	NA	NA	Arw.40	NA	NA	domestication	NA	Arkansas	NA	Rhizosphere	A	Weeds	CLXL745	Oryza sativa
Rice	NA	NA	NA	Arw.41	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	CLXL745	Oryza sativa
Rice	NA	NA	NA	Arw.42	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	CLXL745	Oryza sativa
Rice	NA	NA	NA	Arw.43	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	CLXL745	Oryza sativa
Rice	NA	NA	NA	Arw.44	NA	NA	domestication	NA	Arkansas	NA	Endosphere	A	Weeds	CLXL745	Oryza sativa
Soil	NA	NA	NA	Arw.45	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Arw.46	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.577	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.578	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.579	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.580	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.581	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.582	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.583	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.584	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.585	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.586	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.587	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.588	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.589	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.590	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.591	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	Ark.592	NA	NA	domestication	NA	Arkansas	NA	Bulk Soil	A	Weeds	Soil	Soil
Soil	NA	NA	NA	V.1	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.2	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.3	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.4	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.5	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.6	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.7	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.8	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.9	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.10	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.11	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.12	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.13	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.14	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.15	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.16	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.17	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.18	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.19	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.20	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.21	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.22	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.23	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.24	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.25	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.26	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.27	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.28	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.29	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.30	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.31	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.32	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.33	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.34	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.35	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.36	NA	NA	domestication	NA	SacN	NA	Soil	N	Vigor	Soil	Soil
Rice	NA	NA	NA	V.37	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.38	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.39	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.40	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.41	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.42	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.43	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.44	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.45	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.46	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.47	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.48	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.49	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.50	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.51	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.52	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.53	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.54	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.55	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.56	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.57	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.58	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.59	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.60	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.61	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.62	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.63	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.64	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.65	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.66	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.67	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.68	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.69	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.70	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.71	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.72	NA	NA	domestication	NA	ArbN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.73	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.74	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.75	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.76	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.77	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.78	NA	NA	domestication	NA	BiggsA	NA	Rhizosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.79	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.80	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.81	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.82	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.83	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.84	NA	NA	domestication	NA	SacN	NA	Rhizosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.85	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.86	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.87	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.88	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.89	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.90	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.91	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.92	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.93	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.94	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.95	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.96	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.97	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.98	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.99	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.100	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.101	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.102	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.103	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.104	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.105	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.106	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.107	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.108	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.109	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.110	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.111	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.112	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.113	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.114	NA	NA	domestication	NA	ArbA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.115	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.116	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.117	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.118	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.119	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.120	NA	NA	domestication	NA	ArbN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.121	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.122	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.123	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.124	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.125	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.126	NA	NA	domestication	NA	BiggsA	NA	Endosphere	A	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.127	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.128	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.129	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.130	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.131	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Rice	NA	NA	NA	V.132	NA	NA	domestication	NA	SacN	NA	Endosphere	N	Vigor	M206	Oryza sativa
Soil	NA	NA	NA	V.133	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.134	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.135	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.136	NA	NA	domestication	NA	ArbA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.137	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.138	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.139	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.140	NA	NA	domestication	NA	ArbN	NA	Soil	N	Vigor	Soil	Soil
Soil	NA	NA	NA	V.141	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.142	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.143	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
Soil	NA	NA	NA	V.144	NA	NA	domestication	NA	BiggsA	NA	Soil	A	Vigor	Soil	Soil
RIce	NA	NA	NA	RS.1	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Sedge	M206	Oryza sativa
Rice	NA	NA	NA	RS.2	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Sedge	M206	Oryza sativa
Rice	NA	NA	NA	RS.3	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Sedge	M206	Oryza sativa
Rice	NA	NA	NA	RS.4	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Sedge	M206	Oryza sativa
Sedge	NA	NA	NA	RS.5	NA	NA	domestication	NA	ArbA	NA	Rhizosphere	A	Sedge	Weed	Cyperus diformis
