SampleID	host_common_name	study	Compartment	Experiment	MDS1	MDS2	MDS3	MDS4	MDS5
2382.SH008.C6.HA.4.741.bulk.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.37117817071744846	0.3601920245985465	-1.9626835805831184	0.06891729473205115	0.6898943038326482
2382.SH008.C6.HA.4.742.rhizo.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.32942693522565725	0.3515522752058163	-1.9829057226579814	0.1206708399411905	0.6723210667822281
2382.SH008.C6.HA.4.743.root.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.5425917453795908	0.40924967053602984	-1.3879738759387832	-5.265298523483632e-4	-0.3037789089162427
2382.SH008.C6.HA.5.348.root.9.11.lane1.NoIndex.L001.sequences	grape	grape_gilbert	Roots	NA	-0.4924992179094519	0.29869983331448435	-1.2102286936002968	-0.004414299437977586	-0.4147052569930517
2382.SH008.C6.HA.5.547.rhizo.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.3172655728638676	0.43549766693824343	-1.8404593849402062	0.19640961335919152	0.6368874903015883
2382.SH008.C6.HA.5.548.root.4.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.5049387910918115	0.4420818918956742	-1.2549611730306411	0.10780652238275232	-0.02032421530635932
2382.SH008.C6.HA.5.746.bulk.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Soil	NA	-0.36793278057424345	0.3811489150239609	-1.9587322732640453	0.06204342530418789	0.6512345096637532
2382.SH008.C6.HA.5.747.rhizo.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Rhizosphere	NA	-0.3352004127610266	0.3734622663177916	-1.9881080276488008	0.12986874664514694	0.5974889305946339
2382.SH008.C6.HA.5.748.root.9.12.lane7.NoIndex.L007.sequences	grape	grape_gilbert	Roots	NA	-0.46963570576936153	0.418915326219955	-1.5459038128134355	0.027918269698094956	-0.3269830644862298
JE.Lundberg.1	Rice	rice_edwards	Rhizosphere	NA	-0.033524162279261506	0.040958100695417506	0.14473319935177092	-2.3680897646215935	0.5024491745399866
JE.Lundberg.10	Rice	rice_edwards	Rhizosphere	NA	-0.0012231556438071142	0.09162132882654236	0.20988458470197088	-2.591844258821986	0.6427995447182399
JE.Lundberg.100	Rice	rice_edwards	Rhizosphere	NA	0.2236403019149972	-0.06044927856507745	0.3458783560683458	-2.499086541587179	1.1063626611432613
JE.Lundberg.102	Rice	rice_edwards	Endosphere	NA	0.009974996455543145	-0.042816393027389335	0.6114318273772988	-2.4603948022091013	0.8980679124495187
JE.Lundberg.103	Rice	rice_edwards	Rhizosphere	NA	0.2051349060601734	-0.1605076408552426	0.3522441692764	-2.3755660115029493	1.0505113258625032
JE.Lundberg.105	Rice	rice_edwards	Endosphere	NA	-0.06354835687784026	0.0023257297815461775	0.5836001042107883	-2.08970094816644	0.749112152736691
JE.Lundberg.106	Rice	rice_edwards	Rhizosphere	NA	0.1797822035520256	-0.07215020512380038	0.26847308028163896	-2.5088770508326648	1.1703995804258733
JE.Lundberg.108	Rice	rice_edwards	Endosphere	NA	-0.10250251440861967	-0.027121258080178838	0.5799031504054885	-2.388900099222379	0.6530109002547041
JE.Lundberg.109	Rice	rice_edwards	Rhizosphere	NA	0.12780097046826083	-0.09125800086793717	0.35277112452409454	-2.3961996640847314	1.028380509967211
JE.Lundberg.111	Rice	rice_edwards	Endosphere	NA	0.010451027574491336	-0.1012365246922091	0.6345697548538136	-2.356282404241361	0.8792930493471391
JE.Lundberg.112	Rice	rice_edwards	Rhizosphere	NA	0.13394199139702856	-0.11210798824812049	0.31967481567448736	-2.361060918940747	1.1011226877378286
JE.Lundberg.114	Rice	rice_edwards	Endosphere	NA	-0.01333959522622925	-0.09940372337895109	0.629393683739424	-2.3503865207773607	0.7898804162625839
JE.Lundberg.115	Rice	rice_edwards	Rhizosphere	NA	0.2229706999083799	-0.12398283173103193	0.3934140997532677	-2.3395602669370037	1.0072251754155739
JE.Lundberg.117	Rice	rice_edwards	Endosphere	NA	0.038695654506208065	-0.14281099889858745	0.556979285042519	-2.3098636846472096	0.6683936161988315
JE.Lundberg.118	Rice	rice_edwards	Rhizosphere	NA	0.13231826731187887	-0.08677884652237498	0.33447526993786003	-2.436611662096743	1.1146104360250861
JE.Lundberg.12	Rice	rice_edwards	Endosphere	NA	-0.1355730318043653	0.018224747386277176	0.5845718191216053	-2.772097756012884	0.4157778537759486
JE.Lundberg.120	Rice	rice_edwards	Endosphere	NA	-0.08165021727738216	-0.338416800271442	0.3919540722850101	-2.060396054888468	0.515558678313314
JE.Lundberg.121	Rice	rice_edwards	Rhizosphere	NA	-0.012182883138331392	0.012674407369127682	0.018066388688055064	-2.4737663207047884	1.1909028867720233
JE.Lundberg.123	Rice	rice_edwards	Endosphere	NA	-0.20198016356733842	-0.06715989935386109	0.38536420314397235	-2.726638678357896	0.9421520868275999
JE.Lundberg.124	Rice	rice_edwards	Rhizosphere	NA	-0.06830064535494006	0.04862920951490629	-0.034100846063801156	-2.5274881166750554	1.212926833734841
JE.Lundberg.126	Rice	rice_edwards	Endosphere	NA	-0.27399907089136183	0.03461378074639565	0.37562272308454936	-2.6602937568766625	0.8327059668899026
JE.Lundberg.127	Rice	rice_edwards	Rhizosphere	NA	-0.06892474443014303	0.02394529746404796	-0.08155359759226243	-2.4196868558458817	1.0576312409070456
JE.Lundberg.129	Rice	rice_edwards	Endosphere	NA	-0.2672609181462152	-0.012423560328985747	0.30503736188791697	-2.6504620599850774	0.8276054848457076
JE.Lundberg.13	Rice	rice_edwards	Rhizosphere	NA	-0.0329032784441172	0.019977137662562997	0.29833664596079723	-2.464658070009433	0.4030047861146865
JE.Lundberg.130	Rice	rice_edwards	Rhizosphere	NA	0.0019364786334691746	0.007822621611506242	-0.06524015956192337	-2.4972283380662126	1.1713259952143866
JE.Lundberg.132	Rice	rice_edwards	Endosphere	NA	-0.22284332727253678	0.0656083987607647	0.4234944448442619	-2.6979838907052804	0.8588227888986083
JE.Lundberg.133	Rice	rice_edwards	Rhizosphere	NA	-0.03916349047507514	-0.003380541927620975	0.03422719596112409	-2.5617276341751958	1.1897408426709195
JE.Lundberg.135	Rice	rice_edwards	Endosphere	NA	-0.18563136992066126	-0.03318232132584224	0.46944631365522627	-2.7410023037687505	0.8374798959030443
JE.Lundberg.136	Rice	rice_edwards	Rhizosphere	NA	-0.020978531828491073	0.03135559298622374	-0.08576907863760869	-2.5075711787052963	1.1813226331090958
JE.Lundberg.138	Rice	rice_edwards	Endosphere	NA	-0.18037742575969623	-0.02438275750802269	0.4322570976340291	-2.746742191808621	0.8887647989820862
JE.Lundberg.139	Rice	rice_edwards	Rhizosphere	NA	-0.0367140461971811	-0.021091126821903804	0.008655626401559513	-2.460439685355669	1.1891667128104986
JE.Lundberg.141	Rice	rice_edwards	Endosphere	NA	-0.18105673558458807	-0.06700052464366507	0.4477799579920127	-2.8234098856905088	0.9806696723252374
JE.Lundberg.142	Rice	rice_edwards	Rhizosphere	NA	-0.07486179491811953	0.0013374481727015666	-0.019842433537625232	-2.504682678164481	1.2532886772337393
JE.Lundberg.144	Rice	rice_edwards	Endosphere	NA	-0.184918876928704	-0.027042315244389152	0.42632734275884016	-2.730106854718888	0.9843718305909652
JE.Lundberg.145	Rice	rice_edwards	Rhizosphere	NA	-0.0947856177665404	0.03376512862006609	0.08150853394082126	-2.640353305917247	1.0932944568483483
JE.Lundberg.147	Rice	rice_edwards	Endosphere	NA	-0.20186492025790614	0.004478307061406474	0.4837021250473212	-2.8792434823108928	0.905468192825769
JE.Lundberg.148	Rice	rice_edwards	Rhizosphere	NA	-0.07967428017511405	0.02404291549107105	-0.007106035809769528	-2.509156690683689	1.0699149890378037
JE.Lundberg.15	Rice	rice_edwards	Endosphere	NA	-0.1768635063262945	-0.036009191365029794	0.5783885658444805	-2.7523034600262606	0.34127512482013767
JE.Lundberg.150	Rice	rice_edwards	Endosphere	NA	-0.1749391522560446	-0.10363601880308103	0.45139133092354794	-2.8572214493707837	0.8470487156756892
JE.Lundberg.151	Rice	rice_edwards	Rhizosphere	NA	0.01533603115536845	-0.09504974765615205	0.1784192525164972	-2.550092200067783	0.9979494545444363
JE.Lundberg.153	Rice	rice_edwards	Endosphere	NA	-0.05034004966201484	-0.2512415151384682	0.43095366927450696	-2.57493253365063	0.7224166791222865
JE.Lundberg.154	Rice	rice_edwards	Rhizosphere	NA	0.03656582443963058	-0.04415247056414417	0.04784021416607004	-2.503066694279419	1.1076737553061644
JE.Lundberg.156	Rice	rice_edwards	Endosphere	NA	-0.09538812495870062	-0.11653117487720029	0.5161060044552253	-2.6533295902870546	0.711089465703715
JE.Lundberg.157	Rice	rice_edwards	Rhizosphere	NA	-0.0016348748190824721	-0.06484525090997093	0.11123748056760885	-2.5508151278902362	1.0735584477037827
JE.Lundberg.159	Rice	rice_edwards	Endosphere	NA	-0.060588393992242	-0.18932058235709287	0.5076136112314839	-2.6396163083064796	0.705819003460114
JE.Lundberg.16	Rice	rice_edwards	Rhizosphere	NA	0.003402538762745185	0.09132054870212729	0.23368747451684294	-2.518095201977708	0.6782815013971494
JE.Lundberg.160	Rice	rice_edwards	Rhizosphere	NA	0.017529940412774225	-0.035829035254979893	0.0402193892345953	-2.51593845089607	1.109851744094913
JE.Lundberg.162	Rice	rice_edwards	Endosphere	NA	-0.049669981577532066	-0.1596803594804008	0.43084381165167035	-2.4725752906395377	0.8309969504788022
JE.Lundberg.163	Rice	rice_edwards	Rhizosphere	NA	-0.14514537400164926	-0.03807888633148993	0.1364701711858952	-2.2821263040348323	0.967395520091992
JE.Lundberg.165	Rice	rice_edwards	Endosphere	NA	-0.15259143486680515	-0.09652204598929362	0.5717692363767692	-2.670338103564593	0.7300970904661709
JE.Lundberg.166	Rice	rice_edwards	Rhizosphere	NA	-0.08805088549001903	-0.04684831850034601	0.1642571320467413	-2.2987437490332394	0.9155374246735395
JE.Lundberg.168	Rice	rice_edwards	Endosphere	NA	-0.15217983527583245	-0.14585229491813875	0.5017298523507149	-2.3950590102957463	0.5932972064488338
JE.Lundberg.169	Rice	rice_edwards	Rhizosphere	NA	0.0660696744427091	0.06796033487583301	0.22603515239533378	-2.477122917339498	0.9571050668054915
JE.Lundberg.171	Rice	rice_edwards	Endosphere	NA	-0.04458216606878644	-0.06234955326713646	0.520938327610096	-2.7135596493425433	0.7408087582484683
JE.Lundberg.172	Rice	rice_edwards	Rhizosphere	NA	0.0711711630850873	0.06325688878285297	0.15407039181722473	-2.488067571014424	1.0083666835263647
JE.Lundberg.174	Rice	rice_edwards	Endosphere	NA	-0.050751791950848925	-0.013413184172132867	0.47979688506131846	-2.775332829949068	0.8564944120803496
JE.Lundberg.175	Rice	rice_edwards	Rhizosphere	NA	0.11862676390888713	0.01328610942467907	0.17846541925747478	-2.413895745253827	1.043447779858427
JE.Lundberg.177	Rice	rice_edwards	Endosphere	NA	-0.05509786419541315	-0.17672486440118956	0.35737739162577065	-2.7329973662222	0.9541605511347115
JE.Lundberg.178	Rice	rice_edwards	Rhizosphere	NA	0.16554469591635868	0.01990098136577638	0.2182945986298031	-2.5205152130416795	1.0596616530732894
JE.Lundberg.18	Rice	rice_edwards	Endosphere	NA	-0.09808074017823251	0.01355306014033976	0.5562651686786524	-2.8030966727833255	0.48945340524363573
JE.Lundberg.180	Rice	rice_edwards	Endosphere	NA	-0.12020833645017216	-0.11447532558909487	0.43376913637627873	-2.6953953713627556	0.9467638929491405
JE.Lundberg.181	Rice	rice_edwards	Rhizosphere	NA	0.03108657739687693	0.03889099792023571	0.16397852499684365	-2.4456717018685152	1.0882780427111343
JE.Lundberg.183	Rice	rice_edwards	Endosphere	NA	-0.04031955789006929	-0.14546177263248508	0.44313723476231964	-2.789767353200467	0.9955299613167724
JE.Lundberg.186	Rice	rice_edwards	Endosphere	NA	0.007081508122467703	-0.2226044163562804	0.4193438170119433	-2.6536400025746323	0.9350319565309119
JE.Lundberg.187	Rice	rice_edwards	Rhizosphere	NA	0.005687588750977143	0.10069137496505873	0.09256642352898563	-2.3585981111216365	0.9426288680135791
JE.Lundberg.189	Rice	rice_edwards	Endosphere	NA	-0.07125214194784965	5.341639010628609e-4	0.4058558493025083	-2.693313205783283	0.998669965423016
JE.Lundberg.19	Rice	rice_edwards	Rhizosphere	NA	0.030640391867042132	0.08330848304370128	0.25279235011418366	-2.419335100630446	0.4535425444659457
JE.Lundberg.190	Rice	rice_edwards	Rhizosphere	NA	-0.062165795677853644	0.1222772252731047	-0.03813912875665079	-2.1508449946255546	0.9140169274815975
JE.Lundberg.192	Rice	rice_edwards	Endosphere	NA	-0.31796942949075657	-0.03679940541517883	0.4155541706903326	-2.1686244029778856	0.5426882932616586
JE.Lundberg.21	Rice	rice_edwards	Endosphere	NA	-0.20426969258504102	0.013350321034525032	0.43630393998428496	-2.652465976131601	0.48134773804510894
JE.Lundberg.22	Rice	rice_edwards	Rhizosphere	NA	-0.039528118671650674	0.08625207050996275	0.1463476622019491	-2.3729051708576847	0.5492090116820719
JE.Lundberg.24	Rice	rice_edwards	Endosphere	NA	-0.08558310762874272	-0.009670557481768009	0.548198656027605	-2.726511487478532	0.406221835403691
JE.Lundberg.25	Rice	rice_edwards	Rhizosphere	NA	0.052445278866385926	0.0723039989735801	0.2573132538413211	-2.4596975866173145	0.6929625848667573
JE.Lundberg.27	Rice	rice_edwards	Endosphere	NA	-0.15639948007801346	-0.015937296896521246	0.5029128292183479	-2.8919626140331727	0.745171421710772
JE.Lundberg.28	Rice	rice_edwards	Rhizosphere	NA	0.05489038424990765	0.05284958588051849	0.18579049540656226	-2.4038305202812125	0.7029310455245482
JE.Lundberg.3	Rice	rice_edwards	Endosphere	NA	-0.1516398872541497	-0.006842065870132185	0.5020085894258314	-2.7776312056012458	0.4824975411360576
JE.Lundberg.30	Rice	rice_edwards	Endosphere	NA	-0.13455489055486325	0.054115431989473994	0.46874161069929593	-2.7990146684992987	0.7669877008782311
JE.Lundberg.31	Rice	rice_edwards	Rhizosphere	NA	0.015805005891674193	0.10983021306731858	0.14086512930376557	-2.3134079151112954	0.66614100183968
JE.Lundberg.33	Rice	rice_edwards	Endosphere	NA	-0.1297154579749095	0.1439203530736492	0.4800281784412207	-2.7367203193773872	0.7370116724913807
JE.Lundberg.34	Rice	rice_edwards	Rhizosphere	NA	-0.04476474399471187	0.07813997303721808	0.13188721798580283	-2.5499936687954188	0.8956457913321427
JE.Lundberg.36	Rice	rice_edwards	Endosphere	NA	-0.23265372637576806	0.10256558929711516	0.4250567681132294	-2.669826681783588	0.7036161181557737
JE.Lundberg.37	Rice	rice_edwards	Rhizosphere	NA	-0.0024730581715045508	0.0887568351081118	0.19032798691579755	-2.453686002910312	0.7335126800679244
JE.Lundberg.39	Rice	rice_edwards	Endosphere	NA	-0.21581300463624933	0.05050887289080736	0.5277495288333943	-2.7669628530232564	0.6080220714668267
JE.Lundberg.4	Rice	rice_edwards	Rhizosphere	NA	-0.016773346789358774	-0.015122099619792558	0.26069739240016443	-2.550765563310043	0.6353195230808666
JE.Lundberg.40	Rice	rice_edwards	Rhizosphere	NA	-0.09622758928190402	0.1023003414204639	0.08814671420126236	-2.3721325629827725	0.7360160680917914
JE.Lundberg.42	Rice	rice_edwards	Endosphere	NA	-0.21960107503491955	0.13874743782986554	0.43011326258687615	-2.656204534649884	0.6873392719244981
JE.Lundberg.43	Rice	rice_edwards	Rhizosphere	NA	-0.008354673269120448	0.11101912151626428	0.1505876629253567	-2.377822121198352	0.6871614138495026
JE.Lundberg.45	Rice	rice_edwards	Endosphere	NA	-0.1817498523809321	0.09811043279029527	0.5033509646235805	-2.772479141556982	0.6821737110341406
JE.Lundberg.46	Rice	rice_edwards	Rhizosphere	NA	-0.023140107534381452	0.1074685083687936	0.10796006054316266	-2.3734593397290644	0.7423350517450729
JE.Lundberg.48	Rice	rice_edwards	Endosphere	NA	-0.24953466890545453	0.08057960728515742	0.5031478176604032	-2.6254688413972427	0.5775601937153422
JE.Lundberg.49	Rice	rice_edwards	Rhizosphere	NA	0.1925363418268326	-0.013756379731267124	0.3469627041686623	-2.563013039665728	1.0326633473233526
JE.Lundberg.51	Rice	rice_edwards	Endosphere	NA	-0.18953356233874513	-0.09726090542365115	0.5329839773470076	-2.297924518234115	0.7563928298372303
JE.Lundberg.52	Rice	rice_edwards	Rhizosphere	NA	0.17478612138024274	-0.032122697802300246	0.245594628650949	-2.528695356239902	1.1929686181737393
JE.Lundberg.54	Rice	rice_edwards	Endosphere	NA	-0.019128420896436373	-0.053905655847910385	0.5168588959750168	-2.6921633464101578	0.987923419791163
JE.Lundberg.55	Rice	rice_edwards	Rhizosphere	NA	0.1452747721253926	-0.04174858453758472	0.3914921157995369	-2.5466415465027743	1.1233205454819806
JE.Lundberg.57	Rice	rice_edwards	Endosphere	NA	-0.14296750217678983	-0.06086012128244682	0.42818749318514865	-2.525561317991218	0.8826998536457601
JE.Lundberg.58	Rice	rice_edwards	Rhizosphere	NA	0.2149260063018816	-0.04456730559475787	0.30600890756854665	-2.440757841962262	1.074481840316044
JE.Lundberg.6	Rice	rice_edwards	Endosphere	NA	-0.20482641764021156	-0.12867251211556652	0.5539593938000805	-2.590329312534187	0.4618184929792975
JE.Lundberg.60	Rice	rice_edwards	Endosphere	NA	0.04238718396216048	-0.1251934543989045	0.5610596175034002	-2.576940644527902	0.8836286430281568
JE.Lundberg.61	Rice	rice_edwards	Rhizosphere	NA	0.28744676260111474	-0.09335048762374362	0.28616154625894796	-2.3149930742771225	0.8675254864544901
JE.Lundberg.63	Rice	rice_edwards	Endosphere	NA	0.1545280789409626	-0.13752693976748712	0.5887562078314147	-2.5463184593213932	0.7366246939184359
JE.Lundberg.64	Rice	rice_edwards	Rhizosphere	NA	0.2717054419706734	-0.07748952546349597	0.21393868789098525	-2.33148656746897	0.9892470243337793
JE.Lundberg.66	Rice	rice_edwards	Endosphere	NA	0.11537788862433987	-0.11788358119901116	0.5368703104696686	-2.659140155845411	0.8932794574410614
JE.Lundberg.67	Rice	rice_edwards	Rhizosphere	NA	0.2796382500787918	-0.041491649972583394	0.30834145884915903	-2.4395216870731993	1.0152506457670245
JE.Lundberg.69	Rice	rice_edwards	Endosphere	NA	0.06487373830523332	-0.12453570729810384	0.5192721490431047	-2.6926029864146535	0.8966625753873642
JE.Lundberg.7	Rice	rice_edwards	Rhizosphere	NA	0.03621625016718026	0.059395120154983064	0.3036032735489749	-2.557620218457835	0.5706503020561666
JE.Lundberg.70	Rice	rice_edwards	Rhizosphere	NA	0.25896835953963343	-0.0552809414380612	0.27467462721745095	-2.233319227624801	0.8090461901507068
JE.Lundberg.72	Rice	rice_edwards	Endosphere	NA	0.09651035235101332	-0.17984215314362154	0.5235022338262969	-2.5797630637175533	0.8161819494061351
JE.Lundberg.73	Rice	rice_edwards	Rhizosphere	NA	0.20726677831398357	-0.02229405578279732	0.1944528740019042	-2.491030763965158	1.0594235196525295
JE.Lundberg.75	Rice	rice_edwards	Endosphere	NA	-0.09334873425286966	-0.018937534645322784	0.4797785113556184	-2.7173045191626652	0.9665657329765284
JE.Lundberg.76	Rice	rice_edwards	Rhizosphere	NA	0.19171789217147536	-0.03762548238836804	0.17995112516821887	-2.540889714411643	1.1077285581621217
JE.Lundberg.78	Rice	rice_edwards	Endosphere	NA	0.04821799704409172	-0.018779074746827447	0.5104264878052551	-2.871562072495655	1.0799181519837522
JE.Lundberg.79	Rice	rice_edwards	Rhizosphere	NA	0.2131401512841404	-0.0027772296523721337	0.2197680055956658	-2.480966212925428	1.0516105529532473
JE.Lundberg.81	Rice	rice_edwards	Endosphere	NA	-0.009539747639219982	-0.011940393861341886	0.4742139275623334	-2.8017652468090652	1.0375248865952718
JE.Lundberg.82	Rice	rice_edwards	Rhizosphere	NA	0.18611885615222815	0.0049963372729961075	0.16413180718321818	-2.498683252021275	1.1047006392069814
JE.Lundberg.84	Rice	rice_edwards	Endosphere	NA	-0.055825876126302555	-0.03537010456508356	0.5174585168756058	-2.7135634763130176	0.9668143783869961
JE.Lundberg.85	Rice	rice_edwards	Rhizosphere	NA	0.1390028385122043	-0.06125873330138099	0.22032078645968442	-2.406480772069567	0.8886271662586395
JE.Lundberg.87	Rice	rice_edwards	Endosphere	NA	0.01249910899028826	-0.06439407458390985	0.5444441302263583	-2.7862335079320486	0.9662944298704411
JE.Lundberg.88	Rice	rice_edwards	Rhizosphere	NA	0.2149902985448356	-0.01385391676478037	0.14253204167271272	-2.439434896033055	1.0270886235150944
JE.Lundberg.9	Rice	rice_edwards	Endosphere	NA	-0.10101880195604859	0.004724945149470381	0.48524298841987645	-2.799316016709931	0.61604703087956
JE.Lundberg.90	Rice	rice_edwards	Endosphere	NA	-0.011376037921065186	-0.057628351683486526	0.4663376430736602	-2.681799213172679	0.9792566071266438
JE.Lundberg.91	Rice	rice_edwards	Rhizosphere	NA	0.2115606637878979	-0.024383010753040467	0.23559385769920174	-2.535361548051544	1.0881928136688388
JE.Lundberg.93	Rice	rice_edwards	Endosphere	NA	-0.05278037925665738	-0.08182328469565518	0.4775948134606437	-2.8168443676702193	0.9946127287714035
JE.Lundberg.94	Rice	rice_edwards	Rhizosphere	NA	0.2063110358535494	-0.012853208504977814	0.1367765392679832	-2.44688392474412	1.0973385000208955
JE.Lundberg.96	Rice	rice_edwards	Endosphere	NA	-0.004157309280502761	-0.025649580601344913	0.49251235827534073	-2.8099502031657533	1.0843940418063842
JE.Lundberg.97	Rice	rice_edwards	Rhizosphere	NA	0.22594824589367843	-0.058253197732220936	0.36919198139335613	-2.409044115336242	1.1263532229829532
JE.Lundberg.99	Rice	rice_edwards	Endosphere	NA	-0.020944168085695852	-0.028675046693351986	0.5821512652887099	-2.363002449429812	0.7578330462590449
M1551P14	rockcress	boechera_wagner	root	NA	-0.6944339037207901	1.0408803838472531	0.823907191460264	0.4593787886582608	0.5447633408201743
M1551P19	rockcress	boechera_wagner	root	NA	-0.7300816642391621	1.1209570886430271	0.7766370488386889	0.5965934150366762	0.6901441506687355
M1551P21	rockcress	boechera_wagner	root	NA	-0.6832583455292399	1.2812313475728885	0.830155698269375	0.5168843159291425	0.5100137280022123
M1551P29	rockcress	boechera_wagner	root	NA	-0.6323441126069199	1.2207105154158624	0.7291130870688725	0.49711272225824693	0.3821842041465208
M1551P31	rockcress	boechera_wagner	root	NA	-0.7111019269135166	0.7892426009740013	1.1082062339478698	0.21235222313516983	-0.643738838222146
M1551P36	rockcress	boechera_wagner	root	NA	-0.7375398381714463	1.1490337170316243	0.8606775413267523	0.563879552602239	0.6189116848710796
M1551P37	rockcress	boechera_wagner	root	NA	-0.6642226241597465	0.966640470820225	1.0477171398384102	0.14452443058059028	-0.9402693496020456
M1551P4	rockcress	boechera_wagner	root	NA	-0.6828063822869662	1.1749123064232967	0.804785241597236	0.5556672677815886	0.445853949436948
M1551P44	rockcress	boechera_wagner	soil	NA	-0.5460886230768222	0.5538738489869302	-0.5407357031785625	-0.00891788907352168	0.3908148784529527
M1551P47	rockcress	boechera_wagner	root	NA	-0.7589248833132534	0.6105748934241234	1.0994724456827076	0.31980824624293847	-0.17383511558115713
M1551P48	rockcress	boechera_wagner	root	NA	-0.6241109977773148	1.0769271556102498	0.9459404595120082	0.23084212582533722	-0.7487167232773175
M1551P50	rockcress	boechera_wagner	root	NA	-0.7197195815663134	0.969539095866979	1.1158808498067554	0.17089662942089046	-0.4972344839104245
M1551P57	rockcress	boechera_wagner	root	NA	-0.7270111551953927	0.9158708971781433	1.1423299523789812	0.18999284421033516	-0.3784579060148368
M1551P59	rockcress	boechera_wagner	root	NA	-0.701330298320295	1.1817666830309697	0.7461116358969301	0.568565793980851	0.5528099621678157
M1551P6	rockcress	boechera_wagner	root	NA	-0.7365821190367124	1.0960594128307575	0.8747971912098196	0.6334828484938316	0.6083981587562443
M1551P64	rockcress	boechera_wagner	root	NA	-0.7127867122923516	0.8943363136556589	1.0926477786362434	0.12046161471253063	-0.655635958296766
M1551P66	rockcress	boechera_wagner	root	NA	-0.6901281985549663	0.9791576272422053	1.085178645368131	0.21406865166117234	-0.4828098424274251
M1551P67	rockcress	boechera_wagner	root	NA	-0.6861358367410396	1.028741984376727	1.116407285553394	0.049626018972626355	-0.820464358293972
M1551P73	rockcress	boechera_wagner	root	NA	-0.6876923254741557	1.1658217431363727	0.9138355598887772	0.5062421189175087	0.14643114513331226
M1551P80	rockcress	boechera_wagner	root	NA	-0.6721381153235828	1.022210997672601	1.042542519640505	0.10474587546952945	-0.7926636654785403
M1551P81	rockcress	boechera_wagner	root	NA	-0.6191284324643743	0.8957806920207899	0.9527019998551287	0.07510326760243972	-0.9925867133690934
M1551P82	rockcress	boechera_wagner	root	NA	-0.6599354259550644	1.107794686870981	0.6235694774265522	0.453594860111472	0.702215794348118
M1551P83	rockcress	boechera_wagner	root	NA	-0.7000228774647765	1.1108925633172337	0.88831498591334	0.5101990182075227	0.521315441615047
M1551P86	rockcress	boechera_wagner	root	NA	-0.7345206043318822	0.948873859895312	1.1247443182923402	0.18825612156250038	-0.49113421922530526
M1551P90	rockcress	boechera_wagner	root	NA	-0.6326448066419663	1.2605502400745903	0.6655913187042686	0.516541835402672	0.5277858451151569
M1551P92	rockcress	boechera_wagner	root	NA	-0.6967772760873508	1.0160088994793917	1.0954081707189436	0.1642385551319363	-0.6607063204234368
M1554P103	rockcress	boechera_wagner	root	NA	-0.7061333896017072	0.89226685845604925	1.0760023759197963	0.04086024648616191	-0.6667224393658162
M1554P107	rockcress	boechera_wagner	root	NA	-0.7265403361309386	0.8230750747510046	1.0946376601387025	0.25723590863521334	-0.030880484956508133
M1554P110	rockcress	boechera_wagner	root	NA	-0.7111679373099944	0.9153237156908681	1.0860180022330677	0.1102009527343571	-0.5696760173685103
M1554P111	rockcress	boechera_wagner	root	NA	-0.7394975814083252	0.8939054494220497	1.1520664104310108	0.20771690738771598	-0.5506621121415077
M1554P112	rockcress	boechera_wagner	root	NA	-0.6526253398697685	1.078417481460883	0.9467232549065897	0.3671935868091202	0.007024970187470287
M1554P118	rockcress	boechera_wagner	root	NA	-0.7270515413038784	0.9678501981089729	1.1920324279053842	0.2417378077625693	-0.49091765968770396
M1554P119	rockcress	boechera_wagner	root	NA	-0.6238294722320546	0.9988778624973944	0.7655134516799476	0.2639307806098579	0.38410378073052054
M1554P123	rockcress	boechera_wagner	root	NA	-0.7153034103603584	1.174978937363048	0.7325022270860959	0.41776805088767827	0.7286569427537017
M1554P124	rockcress	boechera_wagner	root	NA	-0.6583093733722768	1.2261113388150595	0.7851452515231121	0.4776293843117236	0.4015694742101905
M1554P125	rockcress	boechera_wagner	soil	NA	-0.5200017801523623	0.5403230979562049	-0.5329601504269077	-0.1068718364693603	0.3669913035240554
M1554P128	rockcress	boechera_wagner	root	NA	-0.6919960520497226	0.9640629671502161	1.0901274880358782	0.2638144038210431	-0.7265151883286993
M1554P130	rockcress	boechera_wagner	root	NA	-0.6526058595588949	1.216389105710744	0.667288307518981	0.5292191596913856	0.537245918514226
M1554P132	rockcress	boechera_wagner	root	NA	-0.6912491885262346	0.7183093293338741	1.0723403581761197	0.1805711740934678	-0.4208428903399447
M1554P135	rockcress	boechera_wagner	root	NA	-0.735932508324793	0.848542986454362	1.0680590573079005	0.18326638955540042	-0.49483525467606554
M1554P136	rockcress	boechera_wagner	root	NA	-0.6895663173536023	1.1567115085627915	0.7877651507996106	0.5647885323021833	0.4193179879512158
M1554P137	rockcress	boechera_wagner	root	NA	-0.6855965949919388	1.2277321875515603	0.7417664418455401	0.5297913022654395	0.42975212409424507
